"gene"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"OTUD3"	0.178247908809047	3.12869198129138	0.234424706091387	0.628262208638785	0.885724942047726
"PLA2G5"	-0.297379240064728	2.30148954111597	0.456613636101583	0.499210861959139	0.855390009403476
"UBXN10"	0.0801748118943415	0.956904453993939	0.030415860969276	0.861549985646781	0.914263321634643
"VWA5B1"	-0.708078287586447	0.925458299747233	2.46163183294846	0.116657530680577	0.589140835373131
"CAMK2N1"	0.185441747210271	4.14434806157832	0.267351103456146	0.605114234867747	0.881582308188352
"MUL1"	-0.186206688033465	2.55301599747568	0.170569741565552	0.679605955973123	0.894052043542264
"FAM43B"	1.85968280840719	0.655532501675127	9.18689810622389	0.00243753623499479	0.0608594946577601
"CDA"	2.65079805874708	1.1498738305369	30.7636811150597	2.9144179443169e-08	6.15939303760887e-06
"DDOST"	0.0195178603598444	5.0669625082463	0.00331289592850226	0.954100895166541	0.920700679937084
"PINK1"	0.310227802874502	8.38300302819842	0.846575472673067	0.357522928556382	0.804328577763123
"PINK1-AS"	-0.40181827478295	2.01912044803933	0.846919232879779	0.357425335280411	0.804328577763123
"KIF17"	0.158361316496629	2.55628652384201	0.155499794128879	0.693334005149476	0.895295794070421
"SH2D5"	0.0206703760572865	0.46664971543987	0.00131547108126995	0.971067530400943	0.923259553974057
"HP1BP3"	0.345624117221681	6.97433218505769	1.33499902787594	0.24791782891787	0.735975139848818
"EIF4G3"	-0.279102860253207	7.83106673515303	0.788653047298908	0.374507725385388	0.811327225545405
"RPS15AP6"	0.217701522316439	-1.78142032650805	0.11271297564926	0.737076342238164	0.901438683071884
"AL627311.1"	-0.24111392417614	-1.98155408784221	0.14254712025506	0.705761846422878	0.897265354816376
"ECE1"	0.835430290043703	6.37431693065066	7.45391234431881	0.00632987153529959	0.11668641974638
"AL031728.1"	0.104044605964313	-2.11162342058225	0.0270976170268362	0.869248174487115	0.91506054226857
"NBPF2P"	0.0337538212736007	1.28924791653528	0.00565485429146406	0.940056566781756	0.919676126671694
"HS6ST1P1"	1.18776773905986	2.44026516881357	7.01780746646391	0.00807029919353813	0.135722702241539
"NBPF3"	-0.0448307042551379	4.86628232236997	0.0194122424253322	0.889191104262612	0.917751225235374
"ALPL"	1.63783900508194	3.4664175145948	17.1816799421576	3.39696571295078e-05	0.00255537679737932
"RAP1GAP"	0.402710838454437	6.5120999912869	1.65573933000164	0.198179574230652	0.697038695203859
"USP48"	-0.254626525221912	6.67814639599201	0.720030662816072	0.396133851377694	0.819879661083234
"LDLRAD2"	0.574469195485252	-0.979002724761762	1.06108998105202	0.302966717174749	0.773091633012846
"HSPG2"	0.824589771702316	5.75493258569671	6.37165697576484	0.0115957272814979	0.173173381575315
"AL590556.1"	-0.02694030227317	-2.266546400125	0.00197224149718878	0.964577649922919	0.922070309618697
"CDC42"	-0.517175189895466	6.89054367266571	2.82337221225566	0.092901037221603	0.532119251057424
"AL031281.2"	0.609013789055228	3.93982852635318	2.57953562024348	0.108253416436336	0.569418849337152
"WNT4"	-0.311338726982592	0.663922359835447	0.350464352654592	0.553850388943513	0.872462601568904
"ZBTB40"	0.387975394774137	6.36203487599899	1.47361978405112	0.224775440629158	0.719356652366807
"EPHA8"	-0.331228973619955	0.954582263714425	0.303854841472074	0.581475812923162	0.878318053771964
"C1QA"	1.58986633491464	4.68627852187294	21.9513490251806	2.79650258108601e-06	0.000323264437143767
"C1QC"	1.39823377508237	4.2905501209627	15.4930531716496	8.28090286675452e-05	0.00521447897863007
"C1QB"	1.40429134844146	5.55486932187464	20.2797498352138	6.69049697772486e-06	0.000679535951799766
"EPHB2"	-0.26905312281363	4.65188075201528	0.509048449360705	0.475551065435296	0.848603200304561
"TEX46"	-1.30650918199451	-2.44335599865147	3.72879299476092	0.0534820279164628	0.4080734093036
"LUZP1"	0.0634729302906143	4.99731470047699	0.0309486975014721	0.86035489222514	0.914263321634643
"KDM1A"	-0.0130790925366494	5.8520891211824	0.00173124240300737	0.966811035332327	0.92260613132401
"HTR1D"	1.17023230333746	-1.12220635474672	4.25129458761231	0.0392204217593203	0.348070006821611
"HNRNPR"	-0.11029555082341	6.23087042535515	0.13219259208722	0.716169429189735	0.899127566454527
"ZNF436-AS1"	0.394354962510541	0.321556583141604	0.658371508800028	0.417135451241804	0.826431922832579
"ZNF436"	0.583836050638211	4.04879625017842	3.020209852587	0.0822328245712283	0.50573051367078
"TCEA3"	0.303489616585766	2.35888634413834	0.585081452841882	0.444327418070392	0.836688414109487
"ASAP3"	0.473971196066355	4.92572068748952	2.09026277488391	0.148240570232422	0.640653366296293
"ID3"	1.18015140543919	3.18312812444525	9.68675052332777	0.00185601479659035	0.050042729906252
"MDS2"	-0.248886784238843	-1.77157667151621	0.179658695564299	0.671666716359248	0.894052043542264
"RPL11"	0.135163840816839	9.04253123279195	0.20974870270021	0.646964439555504	0.889379342673783
"PITHD1"	-0.415587475528564	5.43455103103156	1.52861306718544	0.216320718019603	0.711979000503652
"ELOA"	0.0907600333588433	4.84817639797928	0.0755363402858968	0.783440123359605	0.90588890425221
"LYPLA2"	0.353763135628912	2.96080879788954	0.755338025471996	0.384791424990422	0.815411274530055
"GALE"	-0.0410121963834763	3.13638860470351	0.0111209589129917	0.916014016105076	0.91936796352399
"HMGCL"	-0.313794915908507	4.8629336426167	0.930285193906323	0.334788828587539	0.79121109735059
"FUCA1"	-0.44278352245309	3.53046964863076	1.45656876736412	0.227476855764638	0.72210097238902
"PNRC2"	0.308565226853466	4.3240021427596	0.894905981475059	0.344151287052319	0.796777109199869
"SRSF10"	0.0576787837694575	4.5059174444353	0.0304435300867874	0.861487662574069	0.914263321634643
"IFNLR1"	0.633507924537979	-0.100682020563747	1.51149700513987	0.218910798711308	0.713951099040646
"GRHL3"	0.268619741915018	0.810612344195434	0.296654563405042	0.585987350171381	0.879367880878014
"STPG1"	0.336510648668598	3.30129768301051	0.715311368475822	0.397686185181264	0.820310382919388
"NIPAL3"	-0.250467131535608	6.44816178292513	0.558350676286764	0.454925544456391	0.841279343990669
"RCAN3"	-0.56729653380967	1.31963612184223	1.40531217418994	0.235836160516228	0.727139639645325
"SRRM1"	-0.382458312126166	7.6010961656253	1.64532873303378	0.199595909829931	0.698574174680605
"CLIC4"	0.445434649967562	6.32418629026341	2.12527061548488	0.144887188869219	0.637262136077077
"RUNX3"	1.04993756298869	-1.40117455236908	2.58589287212181	0.107819593569996	0.568292069961166
"SYF2"	0.0167009279671408	5.30658280074984	0.00299272872999623	0.956372818142186	0.920700679937084
"RSRP1"	-0.328346082448983	5.97195779373533	1.12970483016638	0.287838307892761	0.767239541549209
"RHD"	0.0783018456018701	2.48086285376163	0.0361282836905161	0.849250817526393	0.913702134696434
"TMEM50A"	-0.0375349976416685	5.07130501474072	0.0129665825201393	0.909340131651224	0.91936796352399
"RHCE"	0.236721981762214	2.66483864217524	0.392246669734702	0.531120814675468	0.864755726412128
"MACO1"	0.130787676313261	4.72561291649848	0.160167126811547	0.689002693829873	0.894838129477655
"LDLRAP1"	-0.404666046425691	5.44968836449542	1.38801654057763	0.238740344179707	0.729365887076216
"MAN1C1"	0.850974325915518	3.86697767943548	6.40859031555217	0.0113569544809552	0.170842132753775
"SDHDP6"	-0.271108298434137	0.473683561254635	0.280733012269462	0.596221176599666	0.880605593948694
"AL031284.1"	-0.325488577738657	-0.0424806181674368	0.378157694683348	0.53859085978397	0.866855053273742
"SELENON"	0.820665287099338	5.77250103384045	6.3092995309194	0.0120106282624718	0.176816086110963
"AL020996.1"	-0.107308775424163	-1.74756015988538	0.0261617799586258	0.8715058508374	0.91523856844819
"MTFR1L"	-0.017539581790048	5.23674149940826	0.00294681056143453	0.956708471978764	0.920700679937084
"AUNIP"	-0.244014408553214	-0.0179777219105252	0.21125716046582	0.645783834004276	0.888998461669182
"PAQR7"	-0.118766597568289	1.32047881675746	0.0665814060848628	0.796380875257351	0.907453293440141
"STMN1"	-0.524738715258978	7.41236712153409	2.63482721150734	0.104543434272816	0.560234068463079
"SNRPFP2"	-1.38488536447832	-2.3741386650433	4.2047986284684	0.0403097600910112	0.352001634276569
"AL033528.1"	-1.98309163943534	-2.33194734109312	8.5907572628255	0.00337873474870856	0.0755793195294183
"PAFAH2"	-0.376056420597961	2.55294260057038	0.842403052365289	0.358710399888064	0.804543608365375
"EXTL1"	0.499776599166998	1.58145930840333	0.986256108948801	0.320659138931448	0.783532918121985
"PDIK1L"	-0.286816485506624	3.11104703622143	0.599770004192201	0.438665793355834	0.834946455623963
"FAM110D"	1.07686796264167	-2.02969695548325	2.75138788259523	0.0971700491078882	0.543835659275972
"ZNF593"	0.00150417582289543	0.855679008632342	6.15610251841758e-06	0.998020331204005	0.925225770644869
"CNKSR1"	0.146712699247143	4.04151359672655	0.198173191123818	0.656199451709607	0.891477267797278
"CEP85"	-0.447436591195143	5.27564015707963	1.93581474425554	0.164123684101033	0.661995274173084
"AL355877.2"	0.0612141258381254	-2.84347655001413	0.00743318660940417	0.931294767441714	0.919676126671694
"UBXN11"	0.107845782286116	2.45420154592631	0.0743400920235153	0.785119355434813	0.906264542459646
"CD52"	0.699919124317416	-0.973221128765805	1.58763312056243	0.207664621041212	0.7040901158031
"SH3BGRL3"	0.543840187601192	2.86213272618979	1.58369267673456	0.208229594041314	0.70463544588304
"DHDDS"	-0.394452983518907	5.16470572324259	1.38704429769357	0.238904881794517	0.729365887076216
"AL513365.1"	-0.129538706016027	0.821525219264259	0.0791330484532162	0.778475732140609	0.90527954445318
"HMGN2"	-0.013608421218475	6.88122738304237	0.00196589404754377	0.964634659991254	0.922070309618697
"RPS6KA1"	0.288309124904494	4.66601413226153	0.70739081168136	0.400311362330946	0.820958136420468
"ARID1A"	0.464386978853519	7.70351573165942	2.09361588554731	0.147915614134849	0.640257021164368
"PIGV"	0.300423186783678	3.39915952610688	0.634825475381769	0.425590802722256	0.830522996736278
"ZDHHC18"	0.746019760478969	3.78498946284378	4.06549903038501	0.0437677509217348	0.369998792829035
"GPN2"	0.0738611204167113	2.71380849273127	0.0324436848503455	0.857057336443995	0.914263321634643
"NUDC"	0.336685097018192	7.39836272448143	1.08592784103939	0.297375232079427	0.771414172789066
"TRNP1"	0.507163172986731	-2.26221709638773	0.335195670371746	0.56261558732237	0.874836801122145
"GPATCH3"	-0.440158234390636	3.11248007723956	1.20313782502376	0.272695428949323	0.757592433822039
"SLC9A1"	0.267292665848387	4.92804449226553	0.542199373321736	0.461522661475437	0.844286351035974
"NPM1P39"	0.611023541565575	0.184156605585228	1.57051632055679	0.210132047297169	0.706155539392023
"WDTC1"	0.452009487139241	5.52298623378421	1.80312626797979	0.179335003363014	0.6792547365559
"FO393419.3"	-0.0444274564178791	-1.72389700103194	0.00480766579593173	0.94472110951689	0.920691246655225
"TMEM222"	-0.162175197424221	3.24349425850999	0.166035575497104	0.683659422504823	0.894130360716702
"ACTG1P20"	0.53750842305595	2.00323800979743	1.60758773033275	0.204831224627935	0.701416909427403
"SYTL1"	0.947170105782253	-1.23012385291912	2.43385980539583	0.118740204849947	0.593357058563545
"MAP3K6"	0.849403435420363	3.2575686413017	5.31902928821304	0.0210937589577444	0.246973699133857
"GPR3"	0.676021725211135	0.839393828139756	1.97899143611799	0.159496697206253	0.657821573339103
"WASF2"	0.289289562090127	6.21984083567927	0.891899744835477	0.344963013840845	0.796872713435637
"AHDC1"	0.920008498977299	4.71506570768342	7.04486328221026	0.00794928921896342	0.134564687633933
"FGR"	1.35607041578163	2.75272225133246	11.2386001637345	0.000801135557661988	0.0278990507525695
"AL031729.1"	-0.51928073773389	-1.64043789460993	0.635960452798944	0.425177372401964	0.830522996736278
"IFI6"	-0.563547634027448	2.51198702113268	1.75497927773617	0.185251990302856	0.683434848718273
"FAM76A"	-0.355678946302068	3.11770771113882	0.954350867445768	0.328614288574433	0.788029158947683
"AL020997.1"	-0.329849190249897	-2.10876108057616	0.280331165460884	0.59648424130343	0.880717283948346
"RPEP3"	-1.0358980427015	-1.34265917941345	2.75797533419475	0.096770637480228	0.543377625229012
"PPP1R8"	-0.165681002017485	4.5121275176988	0.248424124232741	0.618186892239704	0.884146097237947
"STX12"	-0.518726608324557	6.5266224598992	2.92225990442753	0.0873654278563003	0.520279940752693
"SCARNA1"	0.205558580913236	2.30695218977053	0.273509169635112	0.600987446535235	0.88149648462751
"THEMIS2"	0.285101019871784	2.5747219972389	0.568247340371912	0.450956218334372	0.839969157046824
"RPA2"	-0.0475295317833574	3.99648845574018	0.0191397835850875	0.889966492802289	0.917751225235374
"XKR8"	0.25937933138418	0.121079449159825	0.251924213897924	0.615723426495757	0.883442665632669
"EYA3"	0.0980268556843295	5.04702121114348	0.0964714915891562	0.756105790073113	0.902887167920408
"SPCS2P4"	-0.236013468356284	2.43132595330132	0.345052499467878	0.556927241180556	0.873373803984545
"AL137792.1"	-0.0647956534239006	-1.71920782046607	0.00895257701854035	0.924618205477708	0.91941249415885
"PTAFR"	0.511959508337727	1.04266406615198	1.13258870753505	0.287223835794341	0.767239541549209
"DNAJC8"	-0.179303485745735	7.08209992087365	0.358672840370375	0.549244231376524	0.870958117562168
"ATP5IF1"	-0.331992059133928	5.04762709240627	1.07131364106672	0.300648913843439	0.771986964356175
"SESN2"	1.91450330503364	2.61739696946009	15.8912098385388	6.70895895147958e-05	0.0044141724392596
"MED18"	0.194646045091108	1.36525450546121	0.155793073288352	0.69305964341384	0.895295794070421
"PHACTR4"	-0.24572604201532	5.52906724518856	0.588513808755565	0.442994395760853	0.836394649187803
"CR391992.1"	-0.556270297747969	-0.656838348261167	1.03041126179865	0.310062093681332	0.777716088044372
"RCC1"	1.5506365452127	2.42445436475728	13.4533518349469	0.000244568850902572	0.0115102830508649
"TRNAU1AP"	0.315272194945749	3.92711579409375	0.871527807185393	0.350532694033853	0.799684509294354
"SNHG12"	-0.174646999715726	0.466451667266166	0.124583780171898	0.724115222577848	0.900232712328727
"TAF12"	-0.153339201732504	2.47537270969569	0.135591310738294	0.712703789924492	0.898244313296632
"RAB42"	0.863583359123839	-2.41558145001841	1.19685878251817	0.273950411533902	0.758178459914064
"SNHG3"	0.486278270583102	1.62412724597847	1.23112771141536	0.267187837114314	0.753136612694852
"SNORA73A"	0.47633984922804	10.025105616924	2.5305527168166	0.111661097422558	0.578464890488396
"SNORA73B"	0.631933374512973	10.6000166141273	4.57370449724976	0.0324662859827338	0.317572659063006
"PRDX3P2"	2.71381171424092	-1.92008703113277	15.2803360028523	9.26762653083398e-05	0.00568637406450681
"SNORA61"	0.957299274597207	-1.57136676263075	2.42308552400268	0.119559229279569	0.595317074440768
"SNORA44"	0.0169420816682128	-1.40927194465709	0.000642681165228254	0.979774869576693	0.92416909507779
"SNORA16A"	0.101135644278968	-1.95406002499468	0.0229390800228728	0.87961560041833	0.917040403250091
"GMEB1"	0.117586420768821	3.25144950754037	0.0938475855232634	0.759341574344594	0.903106782300155
"YTHDF2"	0.0370993452518171	4.16593215072834	0.0105643526535584	0.918135168626482	0.91936796352399
"EPB41"	0.427162109522321	6.2357729933607	2.21168808113812	0.136968721313318	0.625989275903766
"TMEM200B"	0.58351026646595	-2.38732001094454	0.62309959238155	0.429897784879979	0.832203935449391
"SRSF4"	0.407498371516676	5.47409744736854	1.59114998350387	0.207161910187906	0.704058009234596
"MECR"	-0.488004858684032	3.73301503531362	1.79577363060768	0.180224283267969	0.680405892022017
"PTPRU"	-0.13945191003426	4.81603568265167	0.149213919651572	0.699287699394352	0.89640402023552
"MATN1"	-0.509048607688842	-1.20935357564916	0.689828912009199	0.406222580172671	0.823195495262056
"MATN1-AS1"	-0.902499526119012	-1.9357440416117	2.21338316340096	0.136818334507084	0.625711995917098
"LAPTM5"	1.18445832833884	3.96531847255833	11.493988531534	0.000698216440044555	0.0251874010292412
"SDC3"	0.111465604586521	5.47940430629583	0.101086295969054	0.750529910391235	0.901978877383619
"PUM1"	0.0629020292468549	6.67886965714713	0.040766365394437	0.839989567520753	0.911551689835302
"AL356320.2"	0.739877170035157	-2.12981182192976	1.44390444524468	0.229508559906366	0.723688179411108
"NKAIN1"	-0.201413738853476	1.83355895348936	0.187182487205334	0.665272027862142	0.893545215845742
"SNRNP40"	-0.308109250306667	4.16737886734983	0.780212967505939	0.37707601467277	0.812224419391155
"AC114495.2"	0.367525522817334	-1.94178540157301	0.36349131698053	0.546573612093023	0.869195937990301
"ZCCHC17"	-0.661791465002593	5.58745483938959	4.40763098625552	0.035778495167349	0.331821295951287
"FABP3"	-0.66697247958453	6.0317242240205	3.93963260049765	0.0471610763842943	0.386050517845186
"SERINC2"	0.526243200562005	0.348796124162767	1.01530282083777	0.31363579026159	0.780584255736298
"TINAGL1"	1.06878693887296	3.25236766577235	6.55943318434544	0.0104329592812952	0.161574731726809
"HCRTR1"	-0.880787866960525	-1.58496833296032	1.74708062624115	0.186244159611235	0.684603399603629
"PEF1"	0.0812387578714256	4.23234536636914	0.0512682987086954	0.82087085453423	0.909779455936891
"AC114488.2"	-0.64122464427939	-2.39120851076982	0.955181817614456	0.328403808184986	0.787975981393855
"COL16A1"	-0.462908578752923	7.3215972947533	2.28066800807088	0.130995441830704	0.615467019374736
"ADGRB2"	0.633282293769263	5.56486629559273	3.70401330975626	0.0542817565073418	0.411460489410814
"SPOCD1"	-0.440727948370876	-0.511618558944982	0.592274999671302	0.441540736418688	0.836306629125061
"PTP4A2"	-0.0628657650731476	6.98685554641828	0.0435722816418433	0.834651410565294	0.91107319323322
